,Unnamed: 0.1,Unnamed: 0,seq,secs,nsecs,p_x,p_y,p_z,o_x,o_y,o_z,x_calibrated,y_calibrated
175,267675,267675,0,1686578374,988922119,3.4274978637695312,38.064208984375,-0.5520682334899902,-0.0394540454960514,0.0100045265877024,0.3928411347778239,22.0993263719565,-37.146160706941146
176,267676,267676,0,1686578375,997538090,4.084174633026123,38.91962432861328,-0.5674694776535034,-0.0282566810911151,0.0011490431298867,0.3465828970351501,21.581129710691016,-36.20067418128147
177,267677,267677,0,1686578376,400994062,4.397961139678955,39.16318893432617,-0.5695289373397827,-0.0107115597540984,0.0403989284911838,0.2467122169850999,21.484728520856784,-35.81557565687765
178,267678,267678,0,1686578377,207873106,5.156805515289307,39.6652717590332,-0.5735556483268738,-0.0218539106902572,0.0473393110703799,0.1193159824138045,21.33116450164131,-34.91930395286449
179,267679,267679,0,1686578377,611313105,5.53058671951294,39.68647003173828,-0.5751329660415649,-0.0077444439794063,0.0546371757038795,0.0093717523197892,21.462437442897944,-34.56885332471436
180,267680,267680,0,1686578378,216526031,6.155361175537109,39.75455856323242,-0.5775648355484009,-0.0056717813269309,0.0399205303941368,-0.0923259595875644,21.651979479827773,-33.96994037324215
181,267681,267681,0,1686578378,619911909,6.453048706054688,39.62891006469727,-0.578562319278717,-0.0058693148593448,0.0441981093266108,-0.2120055148670643,21.886958127384666,-33.74821098813587
182,267682,267682,0,1686578379,225087881,7.00669002532959,39.33462524414063,-0.5798879265785217,-0.0097175035912988,0.0409015245545324,-0.3147292318771743,22.379434905296918,-33.360249743643536
183,267683,267683,0,1686578379,628611088,7.294249057769775,39.11006546020508,-0.5806552171707153,-0.002234684191795,0.0516012659343996,-0.4140502806959935,22.700844310559866,-33.18760334406504
184,267684,267684,0,1686578380,637139082,7.969691753387451,38.317115783691406,-0.5812249779701233,-0.0028524351293045,0.015505685332996,-0.4592055943633482,23.698749888327185,-32.88897955778187
185,267685,267685,0,1686578381,645720005,8.702435493469238,37.49603271484375,-0.5773292779922485,-0.0314620819327355,0.0102006513415072,-0.5070649379572317,24.745546343416876,-32.54944658174769
186,267686,267686,0,1686578382,49165964,9.09912395477295,37.18692398071289,-0.5829965472221375,-0.0057089510912776,0.0151187385598411,-0.4187079105204117,25.188268899733202,-32.31082980239651
187,267687,267687,0,1686578383,57775974,9.799376487731934,36.340370178222656,-0.583790123462677,-0.0161594132043157,0.0053831396413087,-0.4732981380838431,26.24522607887839,-32.011081405360756
188,267688,267688,0,1686578384,66391945,10.520092964172363,35.49728775024414,-0.5847396850585938,-0.0194642391625144,0.0020326795188448,-0.5014683058765089,27.307254964452838,-31.69121358808809
189,267689,267689,0,1686578385,74994087,11.260112762451172,34.68710708618164,-0.5858978033065796,-0.0255927797310713,-0.0161669911917082,-0.4682837202125567,28.346955993178003,-31.340440426467403
190,267690,267690,0,1686578385,881923914,11.79102897644043,34.100791931152344,-0.586906909942627,0.0019556418329985,0.0023735066476303,-0.5578535184650432,29.09750532344028,-31.090814288774887
191,267691,267691,0,1686578386,890477896,12.501044273376465,33.19980239868164,-0.5881152153015137,-0.004264762117999,0.0098369961336228,-0.520961749123665,30.208206993070185,-30.80403044990004
192,267692,267692,0,1686578387,899158955,13.28603744506836,32.39756393432617,-0.5966296792030334,-0.00104008118082,0.0297418871321352,-0.4964650374760462,31.25869506418978,-30.408640945394644
193,267693,267693,0,1686578388,907671928,13.976028442382812,31.50517463684082,-0.592574417591095,0.0334770238717309,0.0200682000192669,-0.528591416376261,32.35350850821837,-30.136915347339546
194,267694,267694,0,1686578389,916286945,14.716357231140137,30.52948570251465,-0.5995879173278809,-0.0320998529564559,0.0161580455096955,-0.525845771173526,33.54472677344005,-29.852245788110928
195,267695,267695,0,1686578390,924896002,15.398638725280762,29.55021858215332,-0.6025601029396057,-0.0119500629215492,0.0229626670106181,-0.520945830576485,34.7158597049722,-29.62226386223843
196,267696,267696,0,1686578391,933617115,16.10289764404297,28.648357391357425,-0.5987420082092285,-0.0363811571533818,0.0199431927502931,-0.5171578560876341,35.82509024350293,-29.341292001648267
197,267697,267697,0,1686578392,942136049,16.77815055847168,27.76409912109375,-0.6001206636428833,0.0121277550298404,-0.0347130660002865,-0.5787297279289353,36.90646551808011,-29.079560746757515
198,267698,267698,0,1686578393,950789928,17.500322341918945,26.83816337585449,-0.5971492528915405,0.0128254410113773,-0.0135959398090747,-0.5986738276217705,38.044938878998934,-28.791862561878943
199,267699,267699,0,1686578394,959408998,18.24186897277832,25.95423889160156,-0.5929643511772156,0.0106367972045739,0.0011586053878135,-0.6093776952377359,39.152791987680146,-28.46958272603958
200,267700,267700,0,1686578395,967905045,18.867374420166016,24.928571701049805,-0.5896061658859253,0.006393894071305,-0.0185810478594817,-0.574304391430541,40.34356110188561,-28.310450483433527
201,267701,267701,0,1686578396,976557970,19.43643951416016,23.920618057250977,-0.5691844820976257,-0.0377764101612566,-0.0025930609514286,-0.5886572810608853,41.495543497969344,-28.19647538635838
202,267702,267702,0,1686578397,985104084,19.911996841430664,22.93429374694824,-0.5852744579315186,-0.063677353641073,0.0341961483335707,-0.6430238633565702,42.589659507321414,-28.15788936990162
203,267703,267703,0,1686578398,388598919,19.98958396911621,22.53165626525879,-0.5918997526168823,-0.0500347542494836,0.0404483813324411,-0.7182616521955457,42.98931484823685,-28.248726537012836
